id.exposure	id.outcome	exposure	outcome	snp_r2.exposure	snp_r2.outcome	correct_causal_direction	steiger_pval
ieu-b-4957	10080_9_EIF2B1_EI2BA	ieu-b-4957	10080_9_EIF2B1_EI2BA	2.20335113614286e-05	0.000125020669412515	FALSE	NA
ieu-b-4957	10081_17_SATB2_SATB2	ieu-b-4957	10081_17_SATB2_SATB2	2.84509070202633e-08	1.58804951472561e-07	FALSE	NA
ieu-b-4957	10082_251_NEFL_NFL	ieu-b-4957	10082_251_NEFL_NFL	2.37651329907246e-06	1.2230693894288e-05	FALSE	NA
ieu-b-4957	10085_25_STAR_STAR	ieu-b-4957	10085_25_STAR_STAR	9.20869180555705e-06	5.25640040349281e-05	FALSE	NA
ieu-b-4957	10086_39_CBS_CBS	ieu-b-4957	10086_39_CBS_CBS	5.81907464617183e-07	3.62435115626033e-06	FALSE	NA
ieu-b-4957	10087_10_CRYAA_Alpha_crystallin_A_chain	ieu-b-4957	10087_10_CRYAA_Alpha_crystallin_A_chain	3.40915065908475e-06	2.04032370692497e-05	FALSE	NA
ieu-b-4957	10088_37_APRT_APT	ieu-b-4957	10088_37_APRT_APT	1.79735341510248e-05	0.000100909700376017	FALSE	NA
ieu-b-4957	10089_7_ASMTL_ASML	ieu-b-4957	10089_7_ASMTL_ASML	6.61031449454236e-06	3.64208974315461e-05	FALSE	NA
ieu-b-4957	10336_3_STUB1_CHIP	ieu-b-4957	10336_3_STUB1_CHIP	1.66100843277006e-05	9.88147691268595e-05	FALSE	NA
ieu-b-4957	10339_48_ENO2_NSE	ieu-b-4957	10339_48_ENO2_NSE	9.82762527011933e-06	5.42728339711684e-05	FALSE	NA
ieu-b-4957	10342_55_PIAS4_PIAS4	ieu-b-4957	10342_55_PIAS4_PIAS4	2.99471792283646e-06	1.78169553100104e-05	FALSE	NA
ieu-b-4957	10344_334_IL10RA_IL_10_Ra	ieu-b-4957	10344_334_IL10RA_IL_10_Ra	3.043235371159e-06	1.7771807608117e-05	FALSE	NA
ieu-b-4957	10346_5_STAT3_STAT3	ieu-b-4957	10346_5_STAT3_STAT3	1.30601854196955e-05	7.308783303854e-05	FALSE	NA
ieu-b-4957	10356_21_JUN_c_Jun	ieu-b-4957	10356_21_JUN_c_Jun	4.83498881420685e-06	2.83375082573793e-05	FALSE	NA
ieu-b-4957	10361_25_OAS1_OAS1	ieu-b-4957	10361_25_OAS1_OAS1	8.2725238366265e-06	5.0269783504549e-05	FALSE	NA
ieu-b-4957	10362_35_MYC_c_Myc	ieu-b-4957	10362_35_MYC_c_Myc	6.80680889347361e-06	4.09741576338583e-05	FALSE	NA
ieu-b-4957	10363_13_SMAD3_SMAD3	ieu-b-4957	10363_13_SMAD3_SMAD3	1.13915779497256e-05	6.4101474996023e-05	FALSE	NA
ieu-b-4957	10364_6_SMAD2_SMAD2	ieu-b-4957	10364_6_SMAD2_SMAD2	1.15201981267067e-05	6.43109506309403e-05	FALSE	NA
ieu-b-4957	10366_11_PDGFRA_PDGFRA	ieu-b-4957	10366_11_PDGFRA_PDGFRA	2.73763965919756e-06	1.62814110625614e-05	FALSE	NA
ieu-b-4957	10370_21_STAT1_STAT1	ieu-b-4957	10370_21_STAT1_STAT1	1.61557462076623e-05	9.28676823211295e-05	FALSE	NA
ieu-b-4957	10372_18_STAT6_STAT6	ieu-b-4957	10372_18_STAT6_STAT6	1.48147246025985e-05	8.4414217102516e-05	FALSE	NA
ieu-b-4957	10390_21_ZNRF3_ZNRF3	ieu-b-4957	10390_21_ZNRF3_ZNRF3	1.99369030582953e-05	0.000114955844549188	FALSE	NA
ieu-b-4957	10391_1_ANGPTL3_ANGL3	ieu-b-4957	10391_1_ANGPTL3_ANGL3	1.4075102455037e-05	8.13373575708322e-05	FALSE	NA
ieu-b-4957	10396_6_MCL1_Mcl_1	ieu-b-4957	10396_6_MCL1_Mcl_1	5.88368860261465e-06	3.56178452880638e-05	FALSE	NA
ieu-b-4957	10418_36_STX12_STX12	ieu-b-4957	10418_36_STX12_STX12	6.97483832959658e-06	4.15485249038608e-05	FALSE	NA
ieu-b-4957	10419_1_SCARA5_SCAR5	ieu-b-4957	10419_1_SCARA5_SCAR5	1.46381430975887e-05	8.02029087888576e-05	FALSE	NA
ieu-b-4957	10424_31_NPDC1_NPDC1	ieu-b-4957	10424_31_NPDC1_NPDC1	8.74492206912135e-06	5.1274814275239e-05	FALSE	NA
ieu-b-4957	10425_3_B4GALT5_B4GT5	ieu-b-4957	10425_3_B4GALT5_B4GT5	5.24936845108023e-07	3.13592464103349e-06	FALSE	NA
ieu-b-4957	10426_21_GOSR2_GOSR2	ieu-b-4957	10426_21_GOSR2_GOSR2	6.79905793581311e-06	4.03112487102942e-05	FALSE	NA
ieu-b-4957	10428_1_KIR2DS2_KI2S2	ieu-b-4957	10428_1_KIR2DS2_KI2S2	2.39557890944177e-06	1.37377479947092e-05	FALSE	NA
ieu-b-4957	10430_31_SLC3A2_4F2	ieu-b-4957	10430_31_SLC3A2_4F2	1.10920254105986e-05	6.62239268870592e-05	FALSE	NA
ieu-b-4957	10432_3_KIAA1644_K1644	ieu-b-4957	10432_3_KIAA1644_K1644	3.78290117114288e-06	2.34335881214766e-05	FALSE	NA
ieu-b-4957	10435_2_AGA_ASPG	ieu-b-4957	10435_2_AGA_ASPG	5.05298060362334e-07	2.96944766035928e-06	FALSE	NA
ieu-b-4957	10438_19_CSF2RA_CSF2R	ieu-b-4957	10438_19_CSF2RA_CSF2R	3.63002629957307e-05	0.000192952012715632	FALSE	NA
ieu-b-4957	10440_26_CLMP_ACAM	ieu-b-4957	10440_26_CLMP_ACAM	6.06749681990087e-06	3.33906405028882e-05	FALSE	NA
ieu-b-4957	10442_1_TMEM190_TM190	ieu-b-4957	10442_1_TMEM190_TM190	7.81378467592061e-06	4.18637120657774e-05	FALSE	NA
ieu-b-4957	10445_20_APOM_ApoM	ieu-b-4957	10445_20_APOM_ApoM	2.34156626074553e-06	1.28344146939583e-05	FALSE	NA
ieu-b-4957	10447_18_PABPC3_PABP3	ieu-b-4957	10447_18_PABPC3_PABP3	2.45957529316387e-05	0.000139728292287961	FALSE	NA
ieu-b-4957	10449_31_SHISA2_TMM46	ieu-b-4957	10449_31_SHISA2_TMM46	1.02447419217631e-06	5.84407504538102e-06	FALSE	NA
ieu-b-4957	10451_11_NUCB1_NUCB1	ieu-b-4957	10451_11_NUCB1_NUCB1	7.61148873173957e-06	4.24536126542456e-05	FALSE	NA
ieu-b-4957	10453_7_CEACAM20_CEA20	ieu-b-4957	10453_7_CEACAM20_CEA20	4.41545483951919e-06	2.69192343294805e-05	FALSE	NA
ieu-b-4957	10454_99_DNAJC16_DJC16	ieu-b-4957	10454_99_DNAJC16_DJC16	1.84959300205428e-05	0.00011109573744588	FALSE	NA
ieu-b-4957	10455_196_IL31_IL_31	ieu-b-4957	10455_196_IL31_IL_31	2.50873747710647e-07	1.50331194405397e-06	FALSE	NA
ieu-b-4957	10462_14_INSL5_INSL5	ieu-b-4957	10462_14_INSL5_INSL5	8.51362614500658e-06	4.85725816251402e-05	FALSE	NA
ieu-b-4957	10464_6_ANTXR1_ANTR1	ieu-b-4957	10464_6_ANTXR1_ANTR1	1.35234588596979e-05	7.20696743364506e-05	FALSE	NA
ieu-b-4957	10485_56_MAGEA4_MAGE_4	ieu-b-4957	10485_56_MAGEA4_MAGE_4	3.22118298834676e-06	2.03383518040052e-05	FALSE	NA
ieu-b-4957	10490_3_RPN1_RPN1	ieu-b-4957	10490_3_RPN1_RPN1	3.02358545177938e-06	1.79078516187606e-05	FALSE	NA
ieu-b-4957	10496_11_CLCA1_CaCC	ieu-b-4957	10496_11_CLCA1_CaCC	7.11617474731969e-06	4.3626373429853e-05	FALSE	NA
ieu-b-4957	10499_1_TMEM106A_T106A	ieu-b-4957	10499_1_TMEM106A_T106A	5.56133021541721e-06	3.26700615724781e-05	FALSE	NA
ieu-b-4957	10506_53_PGRMC2_PGRC2	ieu-b-4957	10506_53_PGRMC2_PGRC2	1.58785800347348e-05	9.5589201599604e-05	FALSE	NA
ieu-b-4957	10507_166_ACRV1_sperm_protein_10	ieu-b-4957	10507_166_ACRV1_sperm_protein_10	3.46400156882059e-06	2.06739696892001e-05	FALSE	NA
ieu-b-4957	10510_62_SCIMP_SCIMP	ieu-b-4957	10510_62_SCIMP_SCIMP	7.85424529633437e-06	4.85323450509726e-05	FALSE	NA
ieu-b-4957	10511_10_COL6A3_Collagen_alpha_3_VI_	ieu-b-4957	10511_10_COL6A3_Collagen_alpha_3_VI_	3.67099177805308e-06	2.25604691836047e-05	FALSE	NA
ieu-b-4957	10512_13_CSF2RB_IL3RB	ieu-b-4957	10512_13_CSF2RB_IL3RB	2.62573343216829e-06	1.42551160093283e-05	FALSE	NA
ieu-b-4957	10513_13_KCNIP3_CSEN	ieu-b-4957	10513_13_KCNIP3_CSEN	8.79773499277112e-06	5.42977666876168e-05	FALSE	NA
ieu-b-4957	10514_5_PTGDS_PGD2_synthase	ieu-b-4957	10514_5_PTGDS_PGD2_synthase	1.00000175781722e-05	5.58641119641933e-05	FALSE	NA
ieu-b-4957	10521_10_MXRA8_MXRA8	ieu-b-4957	10521_10_MXRA8_MXRA8	2.42624533654758e-05	0.000125597163613237	FALSE	NA
ieu-b-4957	10527_22_DHX9_DHX9	ieu-b-4957	10527_22_DHX9_DHX9	1.09429204836076e-06	6.25503651302733e-06	FALSE	NA
ieu-b-4957	10530_8_PSMB6_PSB6	ieu-b-4957	10530_8_PSMB6_PSB6	6.34795984073701e-06	3.77611493125997e-05	FALSE	NA
ieu-b-4957	10531_18_NRAS_RASN	ieu-b-4957	10531_18_NRAS_RASN	3.49258259764247e-06	1.98758280781286e-05	FALSE	NA
ieu-b-4957	10534_40_PARP1_PARP	ieu-b-4957	10534_40_PARP1_PARP	4.54166497423371e-07	2.7312100578606e-06	FALSE	NA
ieu-b-4957	10535_25_COX6A2_CX6A2	ieu-b-4957	10535_25_COX6A2_CX6A2	1.11036441958886e-06	6.69542900503641e-06	FALSE	NA
ieu-b-4957	10539_30_CD99L2_C99L2	ieu-b-4957	10539_30_CD99L2_C99L2	8.48904071943213e-07	4.9338146416817e-06	FALSE	NA
ieu-b-4957	10546_2_TSPEAR_TSEAR	ieu-b-4957	10546_2_TSPEAR_TSEAR	1.08881231578215e-05	6.46085745002523e-05	FALSE	NA
ieu-b-4957	10550_37_BMPR1B_BMP_RIB	ieu-b-4957	10550_37_BMPR1B_BMP_RIB	4.72849887380617e-06	2.71069845922525e-05	FALSE	NA
ieu-b-4957	10551_7_LAT_LAT	ieu-b-4957	10551_7_LAT_LAT	2.07786165932855e-05	0.000128777716355626	FALSE	NA
ieu-b-4957	10552_88_KLRC4_NKG2F	ieu-b-4957	10552_88_KLRC4_NKG2F	6.2598119813918e-06	3.59681888345477e-05	FALSE	NA
ieu-b-4957	10553_8_TOR1AIP2_TOIP2	ieu-b-4957	10553_8_TOR1AIP2_TOIP2	1.02192649248037e-05	6.23875275284026e-05	FALSE	NA
ieu-b-4957	10554_23_GLB1_BGAL	ieu-b-4957	10554_23_GLB1_BGAL	6.17812849020164e-06	3.95539773286994e-05	FALSE	NA
ieu-b-4957	10557_6_TEX29_TEX29	ieu-b-4957	10557_6_TEX29_TEX29	2.9956926454744e-06	1.76859439159548e-05	FALSE	NA
ieu-b-4957	10558_26_PCDH9_PCDH9	ieu-b-4957	10558_26_PCDH9_PCDH9	2.96396415094507e-06	1.55920180488232e-05	FALSE	NA
ieu-b-4957	10560_1_ITM2C_ITM2C	ieu-b-4957	10560_1_ITM2C_ITM2C	1.90861953335967e-05	0.000115380056924326	FALSE	NA
ieu-b-4957	10561_5_PGLYRP3_PGRP_I_alpha	ieu-b-4957	10561_5_PGLYRP3_PGRP_I_alpha	2.86661355745884e-07	1.67341013474444e-06	FALSE	NA
ieu-b-4957	10562_42_NETO2_NETO2	ieu-b-4957	10562_42_NETO2_NETO2	4.06548535361658e-06	2.462625846566e-05	FALSE	NA
ieu-b-4957	10563_13_LYSMD3_LYSM3	ieu-b-4957	10563_13_LYSMD3_LYSM3	1.17631073566638e-06	6.96326011570938e-06	FALSE	NA
ieu-b-4957	10565_19_SLITRK3_SLIK3	ieu-b-4957	10565_19_SLITRK3_SLIK3	1.95729042742e-05	0.000108736414776955	FALSE	NA
ieu-b-4957	10569_28_SCGB1A1_Urinary_protein_1	ieu-b-4957	10569_28_SCGB1A1_Urinary_protein_1	2.8788889744713e-06	1.60650468862175e-05	FALSE	NA
ieu-b-4957	10571_14_MGAT1_MGAT1	ieu-b-4957	10571_14_MGAT1_MGAT1	6.78550587294836e-06	4.10944107411549e-05	FALSE	NA
ieu-b-4957	10572_65_CST8_CST8	ieu-b-4957	10572_65_CST8_CST8	5.07584373761398e-06	2.71216106916467e-05	FALSE	NA
ieu-b-4957	10574_10_AXL_AXL	ieu-b-4957	10574_10_AXL_AXL	1.19934532463267e-05	6.96926782368736e-05	FALSE	NA
ieu-b-4957	10575_31_PUF60_PUF60	ieu-b-4957	10575_31_PUF60_PUF60	1.58616932676986e-06	9.25100981861332e-06	FALSE	NA
ieu-b-4957	10580_14_SFTA2_SFTA2	ieu-b-4957	10580_14_SFTA2_SFTA2	1.38962348802363e-06	8.1968735928196e-06	FALSE	NA
ieu-b-4957	10582_36_POMK_SG196	ieu-b-4957	10582_36_POMK_SG196	2.74365091382239e-06	1.61756992506207e-05	FALSE	NA
ieu-b-4957	10583_1_TMEM108_TM108	ieu-b-4957	10583_1_TMEM108_TM108	4.53249255147882e-06	2.77597512219724e-05	FALSE	NA
ieu-b-4957	10584_7_NDUFS4_NDUS4	ieu-b-4957	10584_7_NDUFS4_NDUS4	4.38267502572673e-05	0.000434912542939584	FALSE	NA
ieu-b-4957	10588_39_ST3GAL5_SIAT9	ieu-b-4957	10588_39_ST3GAL5_SIAT9	1.62058539402863e-05	9.71233222405015e-05	FALSE	NA
ieu-b-4957	10589_7_RAET1L_RET1L	ieu-b-4957	10589_7_RAET1L_RET1L	7.66299108827526e-06	4.6621283069187e-05	FALSE	NA
ieu-b-4957	10600_24_CLGN_CLGN	ieu-b-4957	10600_24_CLGN_CLGN	9.50130797914849e-06	5.26849970612349e-05	FALSE	NA
ieu-b-4957	10603_1_HTN3_HIS3	ieu-b-4957	10603_1_HTN3_HIS3	6.61504831564864e-06	3.72040228848374e-05	FALSE	NA
ieu-b-4957	10605_22_APMAP_APMAP	ieu-b-4957	10605_22_APMAP_APMAP	1.75446022392953e-06	1.03090674644219e-05	FALSE	NA
ieu-b-4957	10606_34_TOR1AIP1_TOIP1	ieu-b-4957	10606_34_TOR1AIP1_TOIP1	1.13277419317701e-05	6.76535451695941e-05	FALSE	NA
ieu-b-4957	10608_9_HTN1_HIS1	ieu-b-4957	10608_9_HTN1_HIS1	1.05258186674318e-05	6.1173099481054e-05	FALSE	NA
ieu-b-4957	10612_18_PLOD3_PLOD3	ieu-b-4957	10612_18_PLOD3_PLOD3	1.81244204412649e-05	0.000100578054538269	FALSE	NA
ieu-b-4957	10613_33_CASC4_CASC4	ieu-b-4957	10613_33_CASC4_CASC4	1.243398086725e-05	7.06353112760133e-05	FALSE	NA
ieu-b-4957	10615_18_MPZ_MYP0	ieu-b-4957	10615_18_MPZ_MYP0	3.61621799641098e-06	1.93367286022965e-05	FALSE	NA
ieu-b-4957	10616_67_PODXL2_PDXL2	ieu-b-4957	10616_67_PODXL2_PDXL2	1.26599463724468e-05	7.88571200948766e-05	FALSE	NA
ieu-b-4957	10618_190_LRP2_megalin	ieu-b-4957	10618_190_LRP2_megalin	1.05020697775897e-05	6.20920336569414e-05	FALSE	NA
ieu-b-4957	10620_21_MSMB_PSP_94	ieu-b-4957	10620_21_MSMB_PSP_94	9.71902009693754e-06	5.88634676783318e-05	FALSE	NA
ieu-b-4957	10621_26_PRR16_PRR16	ieu-b-4957	10621_26_PRR16_PRR16	1.56984141397576e-05	9.25889235098056e-05	FALSE	NA
ieu-b-4957	10623_19_MUC1_MUC1	ieu-b-4957	10623_19_MUC1_MUC1	1.94165287281616e-06	1.13742908697622e-05	FALSE	NA
ieu-b-4957	10624_45_SPINK13_ISK13	ieu-b-4957	10624_45_SPINK13_ISK13	3.67276929521142e-06	2.25230558752015e-05	FALSE	NA
ieu-b-4957	10627_87_APLP2_APLP2	ieu-b-4957	10627_87_APLP2_APLP2	1.16140788175496e-05	6.48596404484153e-05	FALSE	NA
ieu-b-4957	10630_5_HTATIP2_HTAI2	ieu-b-4957	10630_5_HTATIP2_HTAI2	1.19668052429322e-05	6.77602084038943e-05	FALSE	NA
ieu-b-4957	10637_50_KIAA1324_K1324	ieu-b-4957	10637_50_KIAA1324_K1324	1.01739264347178e-05	6.12312753975759e-05	FALSE	NA
ieu-b-4957	10638_1_TINF2_TINF2	ieu-b-4957	10638_1_TINF2_TINF2	6.78309368181604e-06	4.10590023432457e-05	FALSE	NA
ieu-b-4957	10643_16_OLFM3_NOE3	ieu-b-4957	10643_16_OLFM3_NOE3	1.48112200254526e-05	8.888055985936e-05	FALSE	NA
ieu-b-4957	10647_18_ASCC1_ASCC1	ieu-b-4957	10647_18_ASCC1_ASCC1	6.79878644775154e-06	3.89835392417095e-05	FALSE	NA
ieu-b-4957	10663_42_INSIG1_INSI1	ieu-b-4957	10663_42_INSIG1_INSI1	1.888799504556e-06	1.15154609186653e-05	FALSE	NA
ieu-b-4957	10666_7_GNPTG_GNPTG	ieu-b-4957	10666_7_GNPTG_GNPTG	4.42629978516132e-07	2.47391034180831e-06	FALSE	NA
ieu-b-4957	10667_78_C1orf185_CA185	ieu-b-4957	10667_78_C1orf185_CA185	1.88813065249663e-06	1.14696813862543e-05	FALSE	NA
ieu-b-4957	10668_5_STX4_STX4	ieu-b-4957	10668_5_STX4_STX4	1.10176383742952e-05	6.53007813562548e-05	FALSE	NA
ieu-b-4957	10672_75_SFTPB_SP_B	ieu-b-4957	10672_75_SFTPB_SP_B	5.58436749687156e-06	2.94398561270108e-05	FALSE	NA
ieu-b-4957	10675_223_TMX2_TMX2	ieu-b-4957	10675_223_TMX2_TMX2	3.64382537344299e-06	2.12441927757445e-05	FALSE	NA
ieu-b-4957	10677_9_NDUFB4_NDUB4	ieu-b-4957	10677_9_NDUFB4_NDUB4	6.63678492148701e-06	3.80539034144908e-05	FALSE	NA
ieu-b-4957	10693_43_KLRG2_KLRG2	ieu-b-4957	10693_43_KLRG2_KLRG2	2.129357081314e-05	0.000129696484927605	FALSE	NA
ieu-b-4957	10695_12_WFDC10B_WF10B	ieu-b-4957	10695_12_WFDC10B_WF10B	2.69165041876446e-06	1.635198512197e-05	FALSE	NA
ieu-b-4957	10699_52_LRP1_LRP1	ieu-b-4957	10699_52_LRP1_LRP1	1.07177235093057e-05	6.30950738689637e-05	FALSE	NA
ieu-b-4957	10700_10_IGSF11_IGS11	ieu-b-4957	10700_10_IGSF11_IGS11	8.84566041768846e-06	5.42037301053484e-05	FALSE	NA
ieu-b-4957	10702_1_COL28A1_COSA1	ieu-b-4957	10702_1_COL28A1_COSA1	8.92834721794389e-06	4.9229528997496e-05	FALSE	NA
ieu-b-4957	10703_203_SUDS3_SDS3	ieu-b-4957	10703_203_SUDS3_SDS3	1.20478223669807e-05	7.10149949189036e-05	FALSE	NA
ieu-b-4957	10704_91_LRMP_LRMP	ieu-b-4957	10704_91_LRMP_LRMP	5.43380866442291e-06	3.41451627432604e-05	FALSE	NA
ieu-b-4957	10705_14_ST6GALNAC3_SIA7C	ieu-b-4957	10705_14_ST6GALNAC3_SIA7C	4.0491715199106e-06	2.40567306238852e-05	FALSE	NA
ieu-b-4957	10708_3_GNRH2_GON2	ieu-b-4957	10708_3_GNRH2_GON2	4.12059899107782e-06	2.46088091640336e-05	FALSE	NA
ieu-b-4957	10710_23_ZPBP2_ZPBP2	ieu-b-4957	10710_23_ZPBP2_ZPBP2	2.48334590751109e-06	1.55992813870804e-05	FALSE	NA
ieu-b-4957	10713_151_CD300LB_CLM7	ieu-b-4957	10713_151_CD300LB_CLM7	1.37748995010749e-06	8.39805584511598e-06	FALSE	NA
ieu-b-4957	10714_7_ACE_ACE	ieu-b-4957	10714_7_ACE_ACE	5.97587271212988e-06	3.59976048662122e-05	FALSE	NA
ieu-b-4957	10716_35_PSMD5_PSMD5	ieu-b-4957	10716_35_PSMD5_PSMD5	5.82349914727328e-06	3.54199984695313e-05	FALSE	NA
ieu-b-4957	10722_13_SYK_KSYK	ieu-b-4957	10722_13_SYK_KSYK	6.96703094222482e-06	4.02486164700654e-05	FALSE	NA
ieu-b-4957	10731_10_HS3ST5_HS3S5	ieu-b-4957	10731_10_HS3ST5_HS3S5	1.3353232829727e-05	7.76790399411813e-05	FALSE	NA
ieu-b-4957	10734_339_GAL3ST2_G3ST2	ieu-b-4957	10734_339_GAL3ST2_G3ST2	1.18085240634086e-06	6.82169543468456e-06	FALSE	NA
ieu-b-4957	10737_96_SERPINB1_Serpin_B1	ieu-b-4957	10737_96_SERPINB1_Serpin_B1	9.08036432043953e-07	5.22575743407542e-06	FALSE	NA
ieu-b-4957	10748_216_PCDHB2_PCDB2	ieu-b-4957	10748_216_PCDHB2_PCDB2	7.03434266105583e-06	4.19560287905002e-05	FALSE	NA
ieu-b-4957	10752_8_CDYL2_CDYL2	ieu-b-4957	10752_8_CDYL2_CDYL2	1.17944516864947e-06	6.7313279807307e-06	FALSE	NA
ieu-b-4957	10753_31_ADAM7_ADAM7	ieu-b-4957	10753_31_ADAM7_ADAM7	2.1682355410042e-05	0.000129778930456078	FALSE	NA
